,Masechet,Daf,Line,Perek,Comment
2955,Eruvin,4,0,סוכה,אלא - אמאי מכשרת בסוכה משום דעל כרחך השתא צילתה מרובה מחמתה דהא רואין הוא דקאמרי' ולא שקילנא מינה מידי:
2956,Eruvin,5,0,סוכה,חלל סוכה תנן - עשרים אמות שהוזכרו בין במבוי בין בסוכה אחללה קיימי:
2957,Eruvin,5,0,סוכה,"אמת מבוי ואמת סוכה - אמות שהוזכרו במבוי ובסוכה באמות קטנות שיערו ואמות שהוזכרו בכלאים באמות גדולות שיערו ולקמן מפרש הי נינהו ור""נ מדקאמר הכא קטנות והכא גדולות ש""מ הכא חומרא והכא חומרא דאי לא לחומרא היכי מצי אמר הני גדולות והני קטנות הא לא תנן בהו שיעורא:"
2958,Eruvin,5,2,כל גגות,"אין שם י""ב אמה לא יביא זרע לשם - דד' אמות דלהדי כרם עבודת הכרם וד' אמות דלהדי כותל כיון דלא מיזדרעי משום דוושא דכותל אפקורי מפקר להו אמצעיות אי איכא ד' אמות חשיב ואי לא בטיל לגבי כרם והכא לא בעינן י""ו אמה שאין האיסור אלא מצד אחד והכי מפרש לה בפרק כל גגות (לקמן עירובין ד' צג.) וקא אמר רב נחמן דבאמות גדולות משערינן ולחומרא ולא משתריא בקטנות:"
2960,Eruvin,6,3,כיצד,פרס - ד' ביצים הן מזון סעודה בינונית פרס לשון פרוסה ששיערוהו בחצי ככר האמור בעירוב דבעינן מזון ב' סעודות ותנן התם חציה לבית המנוגע בפרק כיצד (לקמן עירובין ד' פב:):
2961,Eruvin,7,0,כיצד,בבינונית - באמה בת ו' בינונית לכל אדם ויש גדולה ממנה כדאמר בכיצד צולין (פסחים פו.) שתי אמות היו בשושן הבירה אחת יתירה על של משה חצי אצבע ואחת יתירה עליה חצי אצבע נמצאת. יתירה על של משה אצבע:
2962,Eruvin,8,1,כיצד,"ומאן דאמר ארבעה קסבר קורה - המתרת במבוי טעמא משום מחיצה דאמרינן חודה החיצון יורד וסותם ואמרו רבנן דבטפי מעשרים לא אמרינן יורד וסותם וכיון דלא הוי מיעוט ד' הוי מחיצה העשויה לפחות מד' וקיימא לן בכל דוכתא דמחיצה שאינה ראויה לד' לאו מחיצה היא דאין רשות היחיד לפחות מד' טפחים ואע""פ שמוקף מחיצה של עשרה טפחים ובגזוזטראות דחנניה בן עקביא נמי הכי אמרינן דאין מחיצות אלא אם כן יש תוך החלל ארבעה בפרק כיצד משתתפין (לקמן עירובין פו:):"
2963,Eruvin,10,0,כל גגות,"יתר על כן - לעיל מיניה איירי בבונה עלייה מבית לבית שבשני צידי רה""ר וכן גשרים המפולשין לרה""ר דשרי ר' יהודה לטלטולי תותיה משום פי תקרה יורד וסותם בפרק כל גגות העיר וקאמר בברייתא יתר על כן אפילו היכא דליכא פי תקרה הואיל ואיכא שתי מחיצות מעלייתא מחיצת הבית מכאן ומחיצת בית השני מכאן סגי בתקנתא פורתא:"
2964,Eruvin,12,0,הזהב,ורבי יהושע - בפרק הזהב בבבא מציעא (ד' נט:):
2965,Eruvin,12,1,יציאות השבת,"סרטיא ופלטיא - שתיהן רה""ר כדאמרינן ביציאות השבת (שבת ד' ו.) איזהו רה""ר סרטיא ופלטיא סרטיא דרך הילוך בני אדם פלטיא רחוב לשווקים והיכא דשני ראשין מפולשין ברה""ר הוא דפליג חנניה ואמר בעי דלת:"
2966,Eruvin,13,1,חלון,"כאן שעירבו כאן שלא עירבו - כלומר האי מבוי אסור דקאמר רב יש חילוק בדבר שפעמים אסור ופעמים מותר עירבו בני החצר עם בני מבוי בני מבוי מותרין דהא דאסר ליה רב לאו משום מפולש קאסר ליה כדמוקמינן לקמן בזה שלא כנגד זה והאי נפרצה חצר כנגדו משום רבותא דחצר נקט דאע""ג דרבים נכנסין לה בזו ויוצאין לה בזו אפילו הכי שריא הואיל ונפרצה בפחות מעשר דחשיב כפתח חצר אבל איסור מבוי לאו משום [פירצה] דכותל שכנגדו הוא אלא משום דבני חצר אסרי עליה כי לא עירבו דכיון דלדידיה הוי מלואו פירצה הוא ודיורי חצר אוסרין עליו והוא אינו אוסר עליהן כדאמרינן בפרק כל גגות העיר (לקמן עירובין ד' צב.) גבי חצר גדולה שנפרצה לקטנה דיורי גדולה בקטנה כלומר אוסרים בקטנה דדידהו הוא דבטלה לגבה ואין דיורי קטנה בגדולה דלגבי גדולה פתח הוא ושתי חצירות שיש ביניהן פתח לא אסרן אהדדי כדאמרינן בפרק חלון (לקמן עירובין ד' עו:) נפרץ הכותל עד עשרה אמות אם רצו מערבין שנים ואם רצו מערבין אחד מפני שהוא כפתח ושניהם מותרין זה בזה:"
2967,Eruvin,14,0,מי שהוציאוהו,"בנראה מבחוץ ושוה מבפנים - דפליגי ביה אמוראי לקמן בפירקין (עירובין ד' ט:) איכא למאן דאמר נדון כנראה משני צדדין ואיכא למאן דאמר אינו נידון והכא נמי הנך גיפופי דאית לחצר העודפים על רוחב פירצת המבוי נראין מבחוץ לאותן העומדים בחצר ולא מיחזי כותל פרוץ במלואו ויותר מעשר נמי לא הוי הלכך אע""ג דשוה מבפנים שהעומדין במבוי אין רואין אותו ונראה להם כותל פרוץ במלואו אפילו הכי לרב מהני הני גיפופי לשוויה פתחא לגבי מבוי כי היכי דמשוו ליה פתחא לגבי חצר והא דתנן קטנה אסורה מוקים ליה רב בנכנסין כותלי קטנה לגדולה דליכא נראה מבחוץ והויא פרוצה במלואה אבל הכא פיתחא הוא אף למבוי ולא אסרי בני חצר למבוי ואע""ג דשאר חצירות הפתוחות למבוי בפתח הגון ודאי אוסרות עליו זו הואיל ואינה רגילה בו שהרי סתום היה מתחלה אינה אוסרת עליו כדאמר בפרק מי שהוציאוהו (לקמן עירובין ד' מט.) שאינה רגילה בו מותר ושמואל סבר אין נידון משום שיור למבוי ופירצה היא ודיורי חצר אוסרין עליו אם לא עירבו:"
2968,Eruvin,17,0,שנים,במופלגין מכותל זה בשנים ומזה בארבע - שלא היתה קטנה מכוונת כנגד אמצעיתה של גדולה אלא משוכה שני טפחים לצד אחד ויש מהאמה עודפת שני טפחים לכאן וארבעה לכאן והכניסות דקות ונשאר מצד אחד יותר משלשה ריוח:
2969,Eruvin,18,1,שנים,"ודרבינא - דאוקמא במופלגין מזה בשנים ומזה בארבעה ליתא דא""כ לא הוה משתריא גדולה דפס ב' טפחים לא מהני וכיון דליתא לדרבינא ליתא נמי לדרבי זירא דאוקמא בנכנסין דכיון דמכוונת שלשה מכאן ושלשה מכאן כניסה מאי מהניא הא כי נכנסין נמי איכא למשרייה בנראה מבחוץ ושוה מבפנים משתי רוחות ולא שרינן לה דמוקמינן ליה בנראה מבחוץ ושוה מבפנים אינו נידון משום לחי משום הכי יהיב תנא שיעור לעודפה של גדולה שתהא יתירה על הקטנה אמה כי היכי דניהוו לה לגדולה שלשה מכאן ושלשה מכאן משום דרבי שני פסין בעי ורחבי' שלשה כרבי יוסי ומשום היתר גדולה נקט לה:"
2970,Eruvin,22,1,כיצד,אלא במים - כגון גזוזטרא שהיא למעלה מן הים בפרק כיצד משתתפין (לקמן עירובין ד' פז:):
2971,Eruvin,23,0,כל גגות,יתר על כן - לעיל מיניה איירי בבונה עלייה על גבי שני בתים בפרק כל גגות (לקמן עירובין צה.):
2973,Eruvin,28,0,יום טוב,לאישתמושי באילן - ויעלה ויתלוש ביום טוב:
2974,Eruvin,28,3,מי שהוציאוהו,והוא מד' אמות עד בית סאתים - הואיל ושבת באויר מחיצותיו נעשית ביתו וכולו כארבע אמותיו הוא הלכך מהלך את כולו וחוצה לו אלפים אמה אבל אי הוה טפי מבית סאתים אין מחיצותיו מועילות לו שהיקף שאינו עשוי לדירה אינו מועיל אלא לבית סאתים להכי נקט מארבע אמות ואילך דאם היה פחות מד' אמות מאי מהלך את כולו איכא ומחיצותיו מאי מהני בלאו מחיצה נמי מקום לכל אדם ד' אמות בפרק מי שהוציאוהו (לקמן עירובין ד' מא:):
2975,Eruvin,31,1,כיצד,אלא במים - להתיר למלאות כגון גזוזטרא שהיא למעלה מן המים בפרק כיצד משתתפין (לקמן עירובין ד' פז:):
2976,Eruvin,32,0,רבי יהודה,רישא רבי יוסי ברבי יהודה - דקאמר יחיד בית סאתים דאי רבנן אפי' ליחיד כל צרכו יהבינן:
2977,Eruvin,32,1,כל גגות,משני רוחותיה - מפרש בפרק כל גגות (שם ד' צד:) מאי טעמא נקט מב' רוחותיה:
2978,Eruvin,35,0,אין דורשין,מיום שחרב בית המקדש - ופסקו הכהנים מלברך בשם המפורש כדאמר באין דורשין שהיו מברכין בשם המפורש:
2979,Eruvin,36,0,לולב וערבה,מעין ישיתוהו - כמעין של שיתין נקב שבבנין המזבח שניסוך היין של ספלים יורד לתוכו כל השנה כדאמרי' בלולב וערבה (סוכה מט.):
2980,Eruvin,36,0,שק,ולא מבשקר - איננו מכירו שהוא יהודי דמשכה ערלתו ודומה לו כמי שאינו נימול:
2981,Eruvin,36,1,פירות,משתבח בפירות דעבר ימינא - משתבח בפירות של עבר הנהר פרת בדרומו:
2982,Eruvin,37,1,הזורק,"מתוך ד' - אמות תל משופע אבל מדרונו זקוף קודם שימשך ד' אמות עלה ונתלקט גובהו לי' טפחים וקי""ל בהזורק במס' שבת (דף ק.) דלענין שבת הוי רשות היחיד הכא מאי אי קאי במקום א' מן הדיומדין מי הוי כדיומד או לא ולהכי נקט מתוך ד' שאם היה מדרונו משופע יפה ואינו מתלקט לגובה עשרה עד שימשך יותר מד' אמות ואפי' עלה גובהו לשפוע לעשר אמות ארעא סמיכתא היא:"
2983,Eruvin,39,0,המוצא תפילין,"הא איתמר עלה כו' - כלומר כי בעינן ראשה ורובה בדלא נקיט לה וכי הוי ראשה ורובה שרי וברייתא דקתני לא ימלא ויתן הוא עצמו לבהמתו הא תרצה אביי לקמן דלאו בבהמה העומדת ברה""ר וראשה ורובה בין הפסין עסקינן אלא בבהמה העומדת בבית וחלונות פתוחות לה לרה""ר ואיבוס מתוקן לה לפניה ברה""ר גבוה י' ורחב ד' דהוי רה""י ונותן לה שם תבן ומספוא מרה""י וראש האיבוס נכנס לבין הפסין ואשמעינן דלא ימלא מן הבור ויגביה הדלי על ראש האיבוס וילך דרך רה""ר ויטלטל הדלי על האיבוס לפני בהמה ואע""ג דקיי""ל עומד אדם ברה""ר ומטלטל ברה""י בהמוצא תפילין (לקמן עירובין ד' צח:). הכא אסור:"
