,Masechet,Daf,Loc,Text
445,Bava Metzia,102b,"9,1","אע""ג דאפיך מיפך - ואמר ליה מעיקרא דינר זהב לחדש משנים עשר זהובים לשנה קאמר רב נחמן כולו למשכיר דטעמא לאו משום דתפוס לשון אחרון הוא אלא ספוקי מספקא ליה וספיקא שדי ליה אתחילת החדש וקרקע בחזקת בעליה תעמידנו:"
446,Bava Metzia,110a,"4,0",הני מילי מילתא דלא עבידא לאיגלויי - כלומר בתר קרקע ודאי אית לן למיזל ומיהו הני מילי בספק שאין עומד לעולם להתברר כי ההוא דמספקא לן בין אם תפיס לשון ראשון ואי תפיס לשון אחרון:
447,Bava Metzia,113b,"5,0",שמסדרין - שמין להניח לו צרכי חייו לשון והעריך אותו לישנא אחרינא שמשרדין לשון שריד ושתיהן שמעתי:
448,Avodah Zarah,3b,"13,1","מלוח - דברים לחלוחים ועיקר. ל""א הנכתב בלוחות:"
449,Avodah Zarah,4a,"10,2",ברחמיה מסיק ליה - מעלהו על אוהבו. והנם זועפים (בראשית מ׳:ו׳) מתרגמינן נסיסין. לשון אחר סוסיא סוס שעסקו רע את אוהבו מעלין עליו כדי שימות:
450,Avodah Zarah,7b,"7,0","נשתקע הדבר - לא יצא דבר זה מפי אדם לעולם. ל""א לא יצא דבר זה לחוץ:"
451,Avodah Zarah,8b,"1,2","אסינתי - עריבות ששורין בהן שעורין לעשות שכר. ל""א נותנין עפר בעריבות וזורעין שם שעורין קודם ימי החופה ומביאין לפני החתן והכלה כשהן צמוחים ואומרים להם פרו ורבו כשעורין הללו שממהרין לצאת מכל התבואה:"
452,Avodah Zarah,9b,"0,1",תנא תוספאה - קורא מקרא שלם בתוספת אותיות. לישנא אחרינא קרי תוספאה וזה נראה עיקר דלענין קריאה דקרא לא שייך תנא כלל אלא קרא:
453,Avodah Zarah,17b,"7,1","נתחלפו לי במעות של צדקה - וסבור הייתי שהן של צדקה וחלקתים לעניים שלא לסעודת פורים ואני פרעתי משלי[את] של פורים. ל""א מעות שלי לסעודת פורים נתחלפו לי במעות של צדקה וסבור הייתי שהן של צדקה וחלקתים לעניים ולא חזרתי ליפרע מארנקי של צדקה:"
454,Avodah Zarah,18a,"3,2","שאדם דש בעקביו - דקדוק פסיעות כי הכא. ל""א שאדם דורסן ברגליו שאין חשובין בעיניו כלום:"
455,Avodah Zarah,19a,"10,1","וכתיב - קרא אחרינא על כסא מקום כבוד קבוע כמו רק הכסא אגדל ממך (בראשית מ״א:מ׳). ל""א בתחילה על גפי יחידי בלא תלמידים כמו אם בגפו יבא:"
456,Avodah Zarah,19b,"0,0",דלא ליפלוג לישני - שלא יתחלקו הלשונות דהאי גריס שמעתא בהאי לישנא והאי גריס לה בלישנא אחרינא וחדא מילתא היא ומיהו תלמיד דגריס מתרוייהו (לישני) משתבש בגירסיה משום דמבלבל לישני:
457,Avodah Zarah,19b,"2,2","רשעים - תרי משמע לומד ומלמדו. ל""א פריו יתן בעתו שלומד ועושה פרי כלומר מקיים מה שכתוב בתורה וזה עיקר:"
458,Avodah Zarah,23a,"5,4",עד שתמשוך בו - דכתיב בעגלה (דברים כ״א:ג׳) אשר לא משכה בעול. (לישנא אחרינא עודה עץ שטווין בו שקין):
459,Avodah Zarah,24b,"11,0",כלו בבית - לשון בית הכלא (מלכים א כ״ב:כ״ז). לישנא אחרינא לשון מניעה כמו לא יכלה ממך (בראשית כ״ג:ו׳) מנעום מלילך אחריהם:
460,Avodah Zarah,29a,"3,0","איסתומכא דליבא - דופני בשר שתחת הלב והוא טרפשא. לישנא אחרינא תנוך שכנגד הלב שקורין ניבל""א ופעמים שנכפף לצד פנים ומעכב את הנשימה וזהו עיקר:"
461,Avodah Zarah,43a,"5,0",ציצין - תרגום של סנפיר. לשון אחר כמו שערות:
462,Avodah Zarah,49a,"0,0","והבריך והרכיב - אם הבריך או הרכיב יחור של ערלה באילן זקן מותרים פירותיהן מיד אע""פ שלא מלאו להן שני ערלה דזה וזה גורם מותר וה""נ אמרינן בעלמא ילדה שסיבכה בזקנה בטלה. לשון אחר אם נטע האגוז של ערלה שהוא איסור הנאה ולכשיגדל ונעשה נטיעה הבריכה והרכיבה באילן דהיתר מותר דאותן פירות שטוען אחר זמן באין נמי ע""י האילן של היתר וקשיא לי בלא הבריך ובלא הרכיב נמי איכא זה וזה גורם אגוז דאיסור וקרקע דהיתר:"
463,Avodah Zarah,51b,"11,1","א""כ לא יאמר עליהם - כוליה קרא לא איצטריך דהשתא מה שעמהן דאינו עליו ממש אשמועינן קרא דשקוצים נינהו ואסירי שעליהן מיבעיא לך. לשון אחר כל שעמהן דאשר ריבויא הוא:"
464,Avodah Zarah,60a,"2,4",חמרא אסור - משום דמקרקש ליה לחמרא ובכובא מליאה עסקינן דלמא נגע. לישנא אחרינא אפילו חסירא נמי כיון דמקרקש בכוונה הוה ליה כחו בכוונה ואסור בשתיה:
465,Avodah Zarah,61a,"5,0","וחלון כרה""ר דמי - אפילו בית פתוח לחצר וחלון פתוח לחצר ברה""ר כנגד פתח הבית כמאן דפתוח לרה""ר דמי. לשון אחר חלון של ישראל פתוח כנגד פתח הבית כרה""ר דמי וכן עיקר: <br>דרך אשפה לעמוד בני אדם עליה:"
466,Avodah Zarah,70b,"9,0","אמצרי - דגג קמצרנא אני מכוין למדת בנין שאני רוצה למדוד לכך הושטתי את ידי. לשון אחר מתשובת הגאונים מתמוגג אני אשטנדלינ""ר בלע""ז וגרסי' אימצודי קא ממצדנא:"
467,Avodah Zarah,71a,"3,0","עול תחתי לעוצר - היכנס במקומי להפיס את השוטר כמו זה יעצור בעמי (שמואל א ט׳:י״ז). ל""א לשון אוצר שממונה על אוצרות יין ושמן של מלך לגבות ולאצור:"
468,Avodah Zarah,71a,"5,2","ולא הדרי בהו - השולחין אלמא במשיכה קנינהו המקבלין. ל""א מתשובת הגאונים פרדשני מי שיש לו כור חיטין למכור פוסק דמים ללוקח והולך לביתו ומשגר לו קב חיטין לראות כמה הן יפות ואם מעכב הלוקח אותו קב אצלו מתקיים המקח ואם אינו חפץ בהן מחזירו:"
469,Makkot,6b,"10,0",לעוזי - בעלי לשון אחרת שאין הדיינין מכירין בה:
470,Sanhedrin,4b,"4,3","שנתנו במתנה אחת כיפר - דהא לא כתיב קרנות. לשון אחר נאמרו דמים למטה למטה מחוט הסיקרא בעולה ושלמים ואשם ונאמר דמים למעלה למעלה מחוט הסיקרא דהיינו חטאת בהמה דכתיבי בה קרנות (ויקרא ד) מה דמים האמורים למטה שנתנן במתנה אחת כיפר דהא אפי' ב""ש מודו בשאר קרבנות דכתיב (דברים י״ב:כ״ז) ודם זבחיך ישפך לשון אחר למטה בפרשה תחתונה דויקרא באשמות כתיבי לשון אמצעי עיקר:"
471,Sanhedrin,7a,"7,3","מדון - נוטריקון מאה דני ל""א מדון בגימטריא מאה:"
472,Sanhedrin,12a,"8,2","ב""ד ישבו וקבעו כל אחת ואחת בזמנה - ולא עיברו ג' שנים רצופות ולא זו אחר זו היו אלא מפני שר""ע חכם גדול היה ובקי בעיבור השנה והוא עומד ליהרג באו ב""ד וישבו עמו ועיינו בעיבור ג' שנים ולא רצופות אלא כל אחת בזמנה דהא אמרינן מפני הדחק חשובי מחשבינן גלויי לא מגלינן לישנא אחרינא ולא ג' שנים זו אחר זו תנא קמא נמי בהא קאסר שלא יעיינו בעיבור שלש שנים זו אחר זו בישיבה אחת ואפילו לעברן בזמנן:"
473,Sanhedrin,17a,"0,0",עמך משום שכינה - עמך יעמדו מחוץ לאהל ולא יבאו לאהל משום שכינה לשון אחר משום שכינה שתשרה שכינה עליהם הוצרכו להיות משה עמהן כדכתיב (במדבר י״א:י״ז) ואצלתי מן הרוח אשר עליך וגו':
474,Sanhedrin,21b,"8,1","לאפושי - רכב ופרשים וסוסים לרכוב בהרווחה ולא בצמצום. ל""א לאפוחי גרסינן כשרוכב סוס אחד ומושך סוס אחד אצלו ביד ורוכב פעם על זה ופעם על זה להרגיע את חבירו:"
475,Sanhedrin,23b,"13,0","כבר העידו הראשונים - (כת ראשונה) כשנמצאת כת שניה פסולה כבר נתקבלה בכשרות עדותן של אלו המעידין על הפסול ועדיין לא היה נוגע בעדות ומאחר שנתקבלה בהכשר נאמנין לפסול את הראשונים. ל""א כבר העידו העדים הראשונים כת ראשונה שהעידו בעדותן של בעלי דינין ומהימני דכיון דשניה פסולה תו לא מפסלי קמאי דה""ל נוגע בעדות ולשון ראשון נראה מדנקט בהאי לישנא כבר העידו:"
476,Sanhedrin,26b,"8,2","מפר מחשבות ערומים - נותן להם מזונות ומבטל מחשבות מלבם שלא היו מניחין אותן לעשות תושיה ל""א מחשבה שאדם מחשב כך וכך אעשה כך וכך תעלה בידי מועלת להשבית הדבר שאין מחשבתו מתקיימת אפילו לדבר תורה כגון האומר עד יום פלוני אסיים כך וכך מסכתות בגירסא:"
477,Sanhedrin,31b,"16,1",לדזיו ליה כבר בתיה - כמשה שהוא בן בתיה למי שמקרין עור פניו כמשה רבינו שגידלתו בתיה בת פרעה לשון אחר כבר ביתיה כמשה שהוא בן בית דכתיב (במדבר י״ב:ז׳) בכל ביתי נאמן הוא לדזיו ליה על שם שהיה חכם וכתיב (קהלת ח׳:א׳) חכמת אדם תאיר פניו ומצאתי בספר הגדה שהיה מר עוקבא בעל תשובה שנתן עיניו באשה אחת והעלה לבו טינא ונפל בחולי ואשת איש היתה לימים נצרכה ללות ממנו ומתוך דוחקה נתרצית לו וכבש יצרו ופטרה לשלום ונתרפא וכשהיה יוצא לשוק היה נר דולק בראשו מן השמים ועל שם כך קרי ליה ר' נתן צוציתא במסכת שבת (דף נו:) הכא נמי להכי כתבו ליה הכי על שם האור שהיה זורח עליו:
478,Sanhedrin,41a,"1,0","וכי יזיד - מנא ידעינן אלא שהתרו בו ועדיין הוא מזיד ל""א ואם הזיד לא נאמר אלא וכי יזיד משמע תמיד הוא בזדונו זה עיקר:"
479,Sanhedrin,42b,"12,2",בנשמה - מחוץ למחנה של שניהם נטילת נשמה נאמר זה נסקל וזה שוחט אבל פר שוחט ועומד. לישנא אחרינא נטילת נשמה דשוחט חוץ היינו חיוב כרת שמתחייב בשחיטה זו:
480,Sanhedrin,60b,"0,2","והמקבלו עליו באלוה - ואפי' אמירה בעלמא כגון האומר לו אלי אתה דאיתקש לזביחה דכתיב (שמות לב) וישתחוו לו ויזבחו לו ויאמרו אלה אלהיך ישראל ל""א והמקבלו לאלוה שלא בפניו והאומר לו אלי אתה בפניו ותנא סיפא לגלויי רישא דאי תנא רישא הוה אמינא הני מילי בפניו אבל שלא בפניו לא תנא סיפא בפניו מכלל דרישא שלא בפניו ואפ""ה חייב:"
